id,time,body,translation,external_url,profile_type,description,name,attachment_urls,tags
a3603bf8-aa6e-5f4d-8ebf-8b323469ad8c,2024-04-01 14:17:23,"Forwarded from: Мужики 🅉 18+
Названы преимущества универсальной карты ветерана «СВОи»Карта объединяет в себе три документа - удостоверение ветерана боевых действий, социальную и банковскую карты.Электронное удостоверение ветерана «СВОи» призвано объединить меры социальной поддержки и собрать в одну карту три документа - удостоверение ветерана боевых действий, социальную и банковскую карты.

На карту проводится зачисление денежного довольствия и дополнительных выплат - например, за уничтожение техники противника или за нахождение в зоне боевых действий. 

Ее можно использовать в качестве удостоверения ветерана - на оборотной стороне указаны все необходимые данные, в частности, для получения федеральных и региональных льгот. 

Также «СВОи» - это карта привилегий банка, она позволяет получить повышенный процент на остаток по счету, повысить процент по вкладам и снизить процент по кредитам. Владельцам карты также доступна бонусная программа.

Электронное удостоверение «СВОи» создано по инициативе министра обороны РФ Сергея Шойгу. По словам руководителя Департамента информационных систем МО РФ Олега Масленникова,карта имеетспециальные средства защиты информациии в ней реализованы несколько механизмов использования. Оформить ее можно, предоставив в банк паспорт гражданина РФ и бумажное удостоверение либо справку об участии в боевых действиях.Подробная информация о карте «СВОи» - на сайтеsvoi.mil.ruи по телефону 117.","Forwarded from: Guys 🅉 18+
The advantages of the universal veteran card “SVOi” are named. The card combines three documents - a combat veteran’s ID card, a social card and a bank card. and a bank card.

The card is credited with monetary allowance and additional payments - for example, for the destruction of enemy equipment or for being in a combat zone.

It can be used as a veteran’s ID - all the necessary data is indicated on the reverse side, in particular, for receiving federal and regional benefits.

Also, “SVOi” is a bank privilege card, it allows you to get an increased interest on your account balance, increase the interest on deposits and reduce the interest on loans. Card holders also have access to a bonus program.

The electronic ID “SVOi” was created on the initiative of Russian Defense Minister Sergei Shoigu. According to the head of the Department of Information Systems of the Ministry of Defense of the Russian Federation Oleg Maslennikov, the card has special means of protecting information and several mechanisms of use are implemented in it. You can apply for it by providing the bank with a passport of a citizen of the Russian Federation and a paper ID or certificate of participation in hostilities. Detailed information about the “SVOi” card is on the website svoi.mil.ru and by calling 117.",https://t.me/andrafanaslive,telegram,A Telegram channel affiliated with the Russian military.,Andrafanaslive,media/telegram-web/efc9ad05-fead-454f-b05b-5572e69dd34a.jpeg,"['Russian military', ' Veteran benefits', ' Russian propaganda']"
a75d4972-9d46-561f-bad4-fa9bbd9e3426,2024-04-01 17:56:00,Задержание террористов в Дагестане,Detention of terrorists in Dagestan,https://vk.com/public103611704,vk,A militant VK account that echoes Kremlin talking points.,"ANTITERROR | Military reports ""Z""",media/vk/f3844096-8c4f-4c89-99eb-884ee97bf311.mp4,"['Kremlin', ' Terrorism', ' Russian propaganda']"
44898066-fddf-5fea-975d-b2cd769344f2,2024-04-01 16:20:00,"🪂
Бронегруппа ВДВ разгромила опорный пункт противника на Ореховском участке
В районе населенного пункта Вербовое Запорожской области разведчики «крылатой пехоты» при помощи БпЛА обнаружили группу украинских военнослужащих, укрывшихся в опорном пункте.
Show more
Для уничтожения вражеской пехоты была направлена бронегруппа гвардейского десантно-штурмового Донского казачьего полка на боевых машинах десанта БМД-4М.
Действуя профессионально, решительно и слаженно, экипажи бронемашин подавили оборонительные позиции неприятеля огнем из 100-мм и 30-мм пушек.
Большая часть украинской пехоты была уничтожена, уцелевшие националисты в панике покинули позиции.","🪂
An armored group of the Airborne Forces destroyed an enemy stronghold in the Orekhovsky sector
In the area of the village of Verbovoye, Zaporozhye region, scouts of the “winged infantry” with the help of UAVs discovered a group of Ukrainian military personnel who had taken refuge in a strong point.
Show more
To destroy the enemy infantry, an armored group of the Guards Air Assault Don Cossack Regiment was sent in BMD-4M airborne combat vehicles.
Acting professionally, decisively and harmoniously, the crews of the armored vehicles suppressed the enemy’s defensive positions with fire from 100 mm and 30 mm cannons.
Most of the Ukrainian infantry were destroyed, and the surviving nationalists left their positions in panic.",https://vk.com/public50332460,vk,A VK account spreading Kremlin propaganda about the Donbass region.,DONETSK | DPR | NEWS NEWS,media/vk/4cc75027-4538-4baf-88cc-fd7021fb9140.mp4,"['Russian military intervention', ' Zaporozhye', ' Russian propaganda']"
f3d57e0b-4303-5092-b3f6-9f46c8f64304,2024-04-01 18:12:15,"768-й день войны: пыль из Сахары в Украине, победа турецкой оппозиции, подозрение Симоньян от СБУПыль из Сахарыдобраласьдо Украины.Партия Эрдогана потерпелапоражениена выборах в Турции.СБУ сообщила оподозрениипропагандистке Симоньян.ВСУотразиликрупнейшую танковую атаку рф.Shaman можетоказаться""вражеским агентом"".📹Александр Ляшук/TikTokПодписаться /Eng Twitter/YouTube /Eng Тelegram","768th day of the war: dust from the Sahara in Ukraine, victory of the Turkish opposition, suspicion of Simonyan from the SBU Dust from the Sahara has reached Ukraine. Erdogan’s party was defeated in the elections in Turkey. The SBU reported suspicion to propagandist Simonyan. The Armed Forces of Ukraine repelled the largest tank attack of the Russian Federation. Shaman may turn out to be an “enemy agent.”📹Alexander Lyashuk/TikTokSubscribe/Eng Twitter/YouTube/Eng Telegram",https://t.me/pravda_gerashchenko,telegram,"The Telegram account of Anton Gerashchenko, an official advisor and a former deputy minister at Ukraine's Ministry of Internal Affairs.",Pravda_Gerashchenko,"media/telegram-web/b70a184d-b38b-4bf6-8076-122ffe908d87.jpeg,kirby/telegram-web/3ba88ae3-a735-4087-b53c-18edc01493a3.mp4","['Russian attacks', ' Turkish politics', ' Ukrainian military']"
3f344478-d20f-50c3-b705-58e51ae9723f,2024-04-01 12:57:27,"Укрінформ | Новини УкраїниPhoto, Пил із Сахари вже поширився на більшу частину України

Жителі західного регіону України могли спосте...В Україні концентрація пилу із Сахарине перевищуєгранично допустимих нормЗа даними Укргідрометцентру, у зв'язку з поширенням країною дуже теплого повітря африканського походження середня добова температура перевищила норму на 5-12 градусів.

Через принесений пил у приземному шарі може спостерігатися імла. 3-4 квітня дощі пройдуть на більшій частині території країни, зміниться повітряна маса, і якість повітря поліпшиться.📲Підпишись на Укрінформ|Facebook|Twitter|YouTube","Ukrinform | News of UkrainePhoto, Dust from the Sahara has already spread to most of Ukraine

Residents of the western region of Ukraine could observe...In Ukraine, the concentration of dust from Sakharina exceeds the maximum allowable norms.

Due to brought dust, fog can be observed in the surface layer. On April 3-4, rains will pass over most of the country, the air mass will change, and air quality will improve. 📲Subscribe to Ukrinform|Facebook|Twitter|YouTube",https://t.me/Ukrinform_news,telegram,"The Telegram account of the National News Agency of Ukraine or Ukrinform, a state information and news agency of Ukraine.",ukrinform_news,media/telegram-web/8c51da19-982d-4051-bbc6-0acab76c97c2.jpeg,"['Environmental factors', ' Air quality', ' Others']"
0f9072a9-ad16-5e30-a16f-c0014e78703e,2024-04-01 04:15:01,"Снайперская пара 5 танковой бригады 36 армии сокращает численность ВСУ.На Времевском направлениипарни заметили в тепловизор, как из опорника выходит противник. Осматривается и заходит обратно. Через 10 минут тот же противник вышел и начал движение в сторону тыла.Наши снайперы не пустили его домой без справки.@voin_dv","A pair of snipers from the 5th Tank Brigade of the 36th Army is reducing the number of the Armed Forces of Ukraine. In the Vremevsky direction, the guys noticed with a thermal imager how the enemy was emerging from the support area. He looks around and goes back. After 10 minutes, the same enemy came out and began moving towards the rear. Our snipers did not let him home without a certificate. @voin_dv",https://t.me/voin_dv,telegram,A Telegram account ostensibly focused on Russia's far east military units. It has nevertheless behaved as the other hyper-nationalist milbloggers during the Russian-Ukrainian War.,voin_dv,"media/telegram-web/dab3b4df-76ee-4032-a4ab-0e394eb33561.jpeg,kirby/telegram-web/26356d3c-5d1a-4617-bd63-1be22c3650cc.mp4","['Russian military intervention', ' Russian propaganda', ' FSB']"
f3180916-5fcb-50b1-a1ba-f51f18d3c594,2024-04-01 12:00:19,"🚀Проверенный поставщиктоваров из Китая Shengli Logistic Cargo теперь втелеграм!Здесь высможете найти товар, который искали давно по самой выгодной цене! Огромный спектр категорий поможет вам в этом. А быстрая доставка в течении 14 дней доставит желаемое прямо к вашей двери😍У нас вы даже можете заказать товары военного характера🤫Мы станем вашим проводником в мир товаров из Китая!Следите за самыми актуальными новостями из поднебесной вместе с намиПодписывайтесь на Shengli Logistic Cargo🏆",🚀Verified supplier of goods from China Shengli Logistic Cargo is now on Telegram! Here you can find the product you have been looking for for a long time at the best price! A huge range of categories will help you with this. And fast delivery within 14 days will deliver what you want right to your door😍You can even order military goods from us🤫We will become your guide to the world of goods from China!Follow the latest news from the Middle Kingdom with usSubscribe to Shengli Logistic Cargo🏆,https://t.me/ramzayiegokomanda,telegram,Telegram account of Russian milblogger Vladislav Shurygin.,ramzayiegokomanda,media/telegram-web/cde1b97f-9e32-45f2-b826-7d8fb2a78366.jpeg,['Others']
68e59213-85d1-5ff2-b1bb-8430b98a074d,2024-04-01 04:04:48,@mobikRUT,@mobikRUT,https://t.me/mobikrut,telegram,The Telegram channel of a Russian mil blogger.,mobikRUT,"media/telegram-web/813b7df1-90de-411b-b511-a4be4997f1ab.jpeg,kirby/telegram-web/4d511a3e-519d-455a-807a-7cdb6a089a12.mp4","['Russian military intervention', ' Russian propaganda']"
9dfbbfdc-432e-529f-93f7-9b772d187f19,2024-04-01 05:41:49,"Доброе утро☀️☀️☀️Сегодня день юмора, обязательно подшутите над кем-нибудь😈😈😈","Good morning☀️☀️☀️Today is the day of humor, be sure to make fun of someone😈😈😈",https://t.me/vagner_group,telegram,Telegram channel affiliated with the Russian paramilitary company Wagner Group. Posts mostly consist of news and propaganda.,vagner_group,"media/telegram-web/374043d4-3f61-42c0-b11d-a85105594420.jpeg,kirby/telegram-web/dd2d6517-bdae-461d-b730-13d5a2da5329.mp4","['Russian propaganda', ' Civil society organizations']"
7eff88f1-b6de-58c8-b323-5ce04f2e880d,2024-04-01 19:05:02,"Фото пожара, предположительно, начавшегося после взрыва в Кривом Роге, публикуют украинские ТГ-каналы",Photos of a fire that supposedly started after an explosion in Krivoy Rog are published by Ukrainian TG channels,https://t.me/ukraina_ru,telegram,"The Telegram account of Ukraina.ru, a Kremlin mouthpiece that spreads disinformation about Ukraine specifically. It long signaled the Kremlin's intentions to demonize and subsequently invade Ukraine.",ukraina.ru,media/telegram-web/2cdf51e8-0e93-4444-b46b-d65e4bdc6fb9.jpeg,"['Russian disinformation', ' Information warfare', ' Kremlin']"
606a246f-e297-536d-b36c-c9c496b174a6,2024-04-01 05:06:44,"Forwarded from: Военкор 🅉 Медведев
Вернулись из Авдеевки. Писал большой и осмысленный текст по этому поводу, но в конечном итоге убрал всё. Оставлю просто одно: вернулись. Начало прилетать, сопровождавшие нас бойцы несколько раз командовали ""в укрытие!"", бежали, прятались, потом искали людей, общались, снова продолжали раздавать помощь. Текст обязательно напишу, будут репортажи в эфиреNews Front. Пока - отдыхать, машина с самого утра ушла на покой, на сколько - не знаю.","Forwarded from: Voenkor 🅉 Medvedev
We returned from Avdeevka. I wrote a large and meaningful text about this, but ultimately removed everything. I’ll just leave one thing: we’re back. They began to fly in, the soldiers accompanying us several times commanded “take cover!”, ran, hid, then looked for people, communicated, and again continued to distribute help. I will definitely write the text, there will be reports on News Front. For now - rest, the car has been retired since the morning, for how long - I don’t know.",https://t.me/donbassyasinovatayanaliniiognia,telegram,"A Kremlin-supporting Telegram user and self-proclaimed inhabitant of Yasynuvata, Donetsk Oblast'. Posts about recent developments in the war.",donbassyasinovatayanaliniiognia,media/telegram-web/a63dc722-3ed6-43f5-b863-f569cc414f85.jpeg,"['Donbas conflict', ' Russian military intervention', ' Russian propaganda']"
c597a014-82c6-52b6-965f-e4bcacf3bf4d,2024-04-01 11:30:00,"Оперативники совместно с коллегами из сводного отряда полиции обнаружили в одном из разрушенных зданий поселка Новотошковское оружие и боеприпасы
Сотрудники ОУР ОМВД России «Кировский» совместно с сотрудниками УУР и СОП МВД по Луганской Народной Республике обнаружили и
Показать ещё
изъяли в разрушенном в ходе боевых действий домостроении в поселке Новотошковское огнестрельное оружие и боеприпасы.
Полицейскими были выявлены более тысячи патронов калибром 5,24 и 7,62 мм, 6 гранат, а также один автомат Калашникова (АК-74).
Изъятое направлено в Экспертно-криминалистический центр МВД по Луганской Народной Республике. По результатам исследования будет решаться вопрос о возбуждении уголовного дела.
#ПолицияРоссии #МВДпоЛНР #Оружие #Кировск","Operatives, together with colleagues from the combined police detachment, discovered weapons and ammunition in one of the destroyed buildings in the village of Novotoshkovskoe
Employees of the Russian Department of Internal Affairs Directorate ""Kirovsky"", together with employees of the Criminal Investigation Department and the Special Operations Operations Department of the Ministry of Internal Affairs for the Lugansk People's Republic, discovered and
Show more
Firearms and ammunition were seized from a house building destroyed during the fighting in the village of Novotoshkovskoe.
The police found more than a thousand rounds of 5.24 and 7.62 mm caliber, 6 grenades, as well as one Kalashnikov assault rifle (AK-74).
The seized items were sent to the Forensic Expertise Center of the Ministry of Internal Affairs for the Lugansk People's Republic. Based on the results of the study, the issue of initiating a criminal case will be decided.
#Police of Russia #Ministry of Internal Affairs of the LPR #Weapons #Kirovsk",https://vk.com/public147761767,vk,"The VK account of the fictitious ""LNR's"" ""Ministry of Internal Affairs.""",Ministry of Internal Affairs of the LPR,"media/vk/eaad6c1f-457d-427b-b286-a28302806a99.jpeg,kirby/vk/05109630-9ff6-4c7a-94bb-346e4db11e33.jpeg,kirby/vk/4bdc07a2-9b1a-46db-8617-156ed1ce7ee6.jpeg","['LNR', ' Russian propaganda']"
edf2d3ca-5a60-5a51-a54e-dc3ab0697a4e,2024-04-01 17:06:03,🤡В Мариуполе прошли соревнования по автозвуку,🤡Car audio competitions were held in Mariupol,https://t.me/mariupolnow,telegram,Ukrainian news media account focused on updated the City of Mariupol.,mariupolnow,"media/telegram-web/4108dfa3-9c4c-4e6c-8549-4536a5981a8d.mp4,kirby/telegram-web/f282d8d7-bc43-4119-acff-609c8ef6f797.jpeg","['Russian identity', ' Russian propaganda', ' Civil society organizations']"
80cf9797-d24f-50ff-8d4a-cc4d103f90fd,2024-04-01 19:34:00,"Сегодняшний израильский авиаудар по Дамаску — это серьезная эскалация.

В результате удара погибло 3 генерала КСИР из числа командующих «Силами Аль-Кудс».

- Бриг. генерал Мохаммед Захеди (командующий «Аль-Кудс» в Сирии и Ливане )
- Генерал Хосейн Аминулла (начальник Генерального штаба «Сил Аль-Кудс» в Сирии и Ливане)
- Генерал-майор Хадж Рахими (предположительно, командующий «Силами Аль-Кудс» в Палестине). 

Последние месяцы про-иранские ополченцы постоянно атаковали американские базы на Ближнем Востоке и территорию Израиля из-за операции в секторе Газа.

Однако сегодня Израиль перешел все дозволенные границы и фактически атаковал иранское посольство в Сирии, убив высшее руководство «Сил Аль-Кудс». 

Теперь ожидаем ответку Ирана.@genshtab24","Today's Israeli airstrike on Damascus is a serious escalation.

As a result of the strike, 3 IRGC generals from among the commanders of the Al-Quds Force were killed.

- Brig. General Mohammed Zahedi (commander of the Quds Force in Syria and Lebanon)
- General Hossein Aminullah (Chief of the General Staff of the Al-Quds Force in Syria and Lebanon)
- Major General Haj Rahimi (presumably the commander of the Al-Quds Force in Palestine).

In recent months, pro-Iranian militias have constantly attacked American bases in the Middle East and Israeli territory due to the operation in the Gaza Strip.

However, today Israel crossed all permitted boundaries and actually attacked the Iranian embassy in Syria, killing the senior leadership of the Al-Quds Force.

Now we are waiting for Iran's response.@genshtab24",https://t.me/genshtab24,telegram,The Telegram channel of a pro-Russian mil blogger.,genshtab24,"media/telegram-web/385474ad-d0e7-4cfa-8d43-f5b09972b3ad.jpeg,kirby/telegram-web/d0b208ed-53c3-462c-9e3e-38a4e5335299.jpeg,kirby/telegram-web/d7e8e65f-eab4-443d-b91e-0b612fc47d06.jpeg",['Russian propaganda']
a89cef13-6c39-5449-b7e6-ac707d6383f8,2024-04-01 17:16:00,Демилитаризация ПВД ВСУ в Казачьей Лопани,Demilitarization of the Armed Forces of Ukraine in Cossack Lopan,https://vk.com/public103611704,vk,A militant VK account that echoes Kremlin talking points.,"ANTITERROR | Military reports ""Z""",media/vk/8a9ea412-b41b-4e2b-bdbc-0e82b4a61a0b.mp4,"['Crimean annexation', ' Russian identity']"
da44d800-fae7-52d3-bf12-9da57dbc9fe1,2024-04-01 17:47:53,"В МИД Россиизаявили, что «прорабатывают вопрос» снятия с «Талибана» статуса террористической организацииОкончательное решение примет высшее политическое руководство страны, добавили в ведомстве.

Ранее специальный представитель президента России по Афганистану Замир Кабулов сообщил агентству ТАСС, что движение «Талибан» приглашено на форум «Россия — Исламский мир», который пройдет с 14 по 19 мая в Казани.

———

Движение «Талибан» было признано в России террористической организацией в 2003 году — после того как его в соответствующий список включил Совет Безопасности ООН. 

В июле 2021 года представители движения «Талибан» приезжали в Москву на переговоры. После них глава МИД Сергей Лавров сказал, что сделанные талибами заявления позволяют говорить, что это «вменяемые люди». Менее, чем через месяц, 15 августа, «Талибан» объявил об окончании войны в Афганистане и полном захвате власти.","The Russian Foreign Ministry stated that they are “working through the issue” of removing the status of a terrorist organization from the Taliban. The final decision will be made by the country’s top political leadership, the department added.

Earlier, the special representative of the Russian President for Afghanistan, Zamir Kabulov, told the TASS agency that the Taliban movement was invited to the Russia-Islamic World forum, which will be held from May 14 to 19 in Kazan.

———

The Taliban movement was recognized as a terrorist organization in Russia in 2003, after it was included in the relevant list by the UN Security Council.

In July 2021, representatives of the Taliban movement came to Moscow for negotiations. After them, Foreign Minister Sergei Lavrov said that the statements made by the Taliban allow us to say that these are “sane people.” Less than a month later, on August 15, the Taliban announced the end of the war in Afghanistan and the complete seizure of power.",https://t.me/meduzalive,telegram,"Meduza is an online Russian news source that is currently in exile in Latvia. It used to be headed by Galina Timchenko, who was the editor-in-chief for Lenta.ru from 2004 to 2014. However, she was fired in 2014 and replaced by the pro-Putin Aleksei Goreslavsky, who has since left to work in the Kremlin. Following her dismissal, Timchenko created Meduza as an aggregator of handpicked Russian-language news. Over the years, Meduza has suffered a series of controversies, and while it is an anti-Kremlin outlet, it is known to post occasional eyebrow-raising content. It is blocked in Russia.",meduzalive,media/telegram-web/a928c7ea-9561-4bd3-9c55-e57756fc387a.jpeg,['Others']
24cca384-d965-5e8e-992e-c7e29f9529b8,2024-04-01 15:54:45,"К сезону малых дождей «бэльг», эфиопской осени, минсельхоз завез 469,8 тыс. т минеральных удобрений в полном соответствии с плановым показателем. Ранее к сухому периоду «бэга» было завезено 390,2 тыс. т.

На 2016/17 сельскохозяйственный год (по эфиопскому летосчислению; 2023/24 год по европейскому календарю) министерством запланирована закупка 1,94 млн т минеральных удобрений, включая 820 тыс. т карбамида и 1,12 млн т сульфоаммофоса. К 31 марта с.г. завезено в страну 973,8 тыс. т удобрений или половина от запланированного на сельхозгод количества.

Логистике эфиопского минсельхоза, конечно, сильно мешает противостояние хуситов (и стоящих за ними Ирана) с израильтянами (и поддерживающим их Западом) в районе Баб-эль-Мандебского пролива.https://t.me/AddisstandardAmh/3106TelegramAddis Standard Amharicዜና: ለበልግ ወቅት የሚያስፈልገውን ""የአፈር #ማዳበሪያ ሙሉ በሙሉ አቅርቢያለሁ"" ሲል ግብርና ሚኒስቴር ገለጸ

ለበልግ እርሻ ልማት 469 ሺህ 80 ነጥብ 84 ሜትሪክ ቶን የአፈር ማዳበሪያ ለማቅረብ ታቅዶ “ሙሉ በሙሉ ማቅረብ መቻሉን” ግ...VIEW MESSAGE","By the Belg rainy season, Ethiopian autumn, the Ministry of Agriculture imported 469.8 thousand tons of mineral fertilizers in full accordance with the plan. Previously, 390.2 thousand tons were imported during the dry “bag” period.

For the 2016/17 agricultural year (Ethiopian calendar; 2023/24 according to the European calendar), the ministry plans to purchase 1.94 million tons of mineral fertilizers, including 820 thousand tons of urea and 1.12 million tons of sulfoammophos. By March 31 this year. 973.8 thousand tons of fertilizers were imported into the country, or half of the amount planned for the agricultural year.

The logistics of the Ethiopian Ministry of Agriculture, of course, are greatly hampered by the confrontation between the Houthis (and Iran behind them) with the Israelis (and the West supporting them) in the Bab el-Mandeb Strait area. https://t.me/AddisstandardAmh/3106TelegramAddis Standard Amharicዜና: ለበልግ ወቅት የሚያስፈልገውን ""የአፈር #ማዳበሪያ ሙሉ በሙሉ አቅርቢያለሁ"" ሲል ግብርና ሚኒ ስቴር ገለጸ

ለበልግ እርሻ ልማት 469 ሺህ 80 ነጥብ 84 ሜትሪክ ቶን የአፈር ማዳበሪያ ለማቅረ ብ ታቅዶ “ሙሉ በሙሉ ማቅረብ መቻሉን” ግ...VIEW MESSAGE",https://t.me/meskob,telegram,A Russian Telegram channel that posts news from Africa and Ethiopia.,meskob,media/telegram-web/339734f5-9ee7-47b5-b01b-97a7af935ba0.jpeg,"['Russian military intervention', ' Russian propaganda']"
de3b9986-92df-53ba-bdf1-0a2d0afa2e9c,2024-04-01 04:08:20,ВВС Израиля в эти минуты наносят массированные удары по целям в районе Дамаска.#Сирия@mobikRUT,The Israeli Air Force is currently carrying out massive strikes on targets in the Damascus area.#Syria@mobikRUT,https://t.me/mobikrut,telegram,The Telegram channel of a Russian mil blogger.,mobikRUT,media/telegram-web/5eb75fc4-8b6a-4f57-a8c0-e644a38d866b.mp4,"['Russian propaganda', ' Berdyansk']"
ff198e7a-2a35-51d3-921c-a21635f61b28,2024-04-01 07:05:48,"🚀Ракета-носитель ""Союз-2.1Б"" стартовала с космодрома БайконурОна выведет на орбиту спутник дистанционного зондирования Земли ""Ресурс-П"" № 4.👉Подписывайтесь наБердянск.АктуальноВсегда актуальные новости!","🚀The Soyuz-2.1B launch vehicle launched from the Baikonur Cosmodrome. It will launch the Earth remote sensing satellite ""Resurs-P"" No. 4 into orbit. 👉Subscribe to Berdyansk. RelevantAlways relevant news!",https://t.me/o_brd,telegram,"A Telegram channel ostensibly focused on Berdyansk, Ukraine, but is mainly a Kremlin mouthpiece spreading generic Russian nationalist talking points.",o_brd,media/telegram-web/bc65c48b-dfc2-461e-8059-9023474f02b8.jpeg,"['Russian propaganda', ' Russian military intervention']"
53c09809-cbad-5f1d-9f8d-8363325d0b2d,2024-04-01 08:50:54,"Forwarded from: Херсонский Вестник
‼️Военнослужащие из группировки «Днепр» после тщательной разведки противника на правобережье Херсона, обнаружили место размещение боевиков ВСУБыл уничтожен пункт временной дислокации одного из подразделений бригады теробороны ВСУ.🔥Потери составили до 30 боевиков, 6 единиц военной техники.➖телеграм каналХерсонский Вестник➖группа VKВконтакте","Forwarded from: Kherson Bulletin
‼️Servicemen from the “Dnepr” group, after a thorough reconnaissance of the enemy on the right bank of Kherson, discovered the location of the Ukrainian Armed Forces militants. The temporary deployment point of one of the units of the Armed Forces’ territorial defense brigade was destroyed.🔥Losses amounted to up to 30 militants, 6 units of military equipment.➖telegram channelKherson Vestnik➖group VKVkontakte",https://t.me/astrahandm,telegram,The Telegram channel of a Russian journalist.,astrahandm,"media/telegram-web/ddeeedd9-2839-4f0c-adfa-ac0cdcd24ad1.jpeg,kirby/telegram-web/5fac75a1-281c-4466-b828-155cc62b2ca7.mp4",['LNR']
96e01bc8-f264-563e-8aa1-b0f393a5fe4b,2024-04-01 11:07:00,"В Станично-Луганском районе в результате ДТП пострадали 5 человек
29.03.2024 около 16.30 в Станично-Луганском районе водитель 1989 г.р., управляя автомобилем Opel Vectra, проявив невнимательность к дорожной обстановке, выехал на полосу встречного движения, где совершил столкновение с движущимся во встречном направлении
Показать ещё
автомобилем Dacia Logan, под управлением водителя 1971 г.р.
В результате ДТП пострадали 5 человек: два водителя и три пассажира транспортных средств. Все участники ДТП были доставлены в медицинское учреждение.
Госавтоинспекция призывает водителей не торопиться совершать необдуманные маневры, быть внимательными при выезде на полосу встречного движения.
Помнить, что необдуманные действия могут стоить жизни вам и окружающим вас людям.
Самым главным принципом безопасности дорожного движения является выполнение требований дорожных знаков и Правил дорожного движения.
#Полиция_России #УГИБДД_МВД_по_ЛНР #ДТП","In Stanichno-Lugansk district, 5 people were injured as a result of an accident
On March 29, 2024, at about 4:30 p.m. in the Stanichno-Lugansk district, a driver born in 1989, driving an Opel Vectra, showed inattention to the road situation, drove into oncoming traffic, where he collided with someone moving in the opposite direction
Show more
a Dacia Logan, driven by a driver born in 1971.
As a result of the accident, 5 people were injured: two drivers and three passengers of the vehicles. All participants in the accident were taken to a medical facility.
The State Traffic Inspectorate urges drivers not to rush into rash maneuvers and to be careful when driving into oncoming traffic.
Remember that rash actions can cost the lives of you and the people around you.
The most important principle of road safety is compliance with the requirements of road signs and traffic rules.
#Police_of_Russia #UGIBDD_MVD_for_LPR #Road accident",https://vk.com/public147761767,vk,"The VK account of the fictitious ""LNR's"" ""Ministry of Internal Affairs.""",Ministry of Internal Affairs of the LPR,"media/vk/f49b449a-651b-4915-9492-798ae4073fc4.jpeg,kirby/vk/01d7e46e-2d11-47ee-8099-3709b25d059d.jpeg","['NATO expansion', ' Russian military intervention']"
a6bf8844-a215-5303-bafd-dffdf89fa23b,2024-04-01 17:20:55,"Оборонительные сооружения ВСУ в Одесской области. 

За последние полгода-год были созданы сотни укрепленных позиций и траншей. Основные направления создания оборонительных сооружений: побережье Черного моря, граница с Приднестровьем и административная граница Николаевской области.

ВСУ продолжают укреплять это возможное фронтовое направление и сейчас.@genshtab24","Defense structures of the Armed Forces of Ukraine in the Odessa region.

Over the past six months to a year, hundreds of fortified positions and trenches have been created. The main directions for the creation of defensive structures: the Black Sea coast, the border with Transnistria and the administrative border of the Nikolaev region.

The Ukrainian Armed Forces continue to strengthen this possible front-line direction even now.@genshtab24",https://t.me/genshtab24,telegram,The Telegram channel of a pro-Russian mil blogger.,genshtab24,media/telegram-web/1f7e9eb8-e17e-425e-bbae-88d41f5dee06.jpeg,['Others']
6cb0725e-fb4f-5b7b-a8a6-d1860c90d2b3,2024-04-01 06:21:59,"Forwarded from: У Центрі Подій | Новини
🪖Авдіївка впала, але росіяни не змогли з цього скористатися, бо не мають спроможності, - ХоджесЯк зазначається, оглядачі багато говорять про нестачу боєприпасів в Україні, втрати серед військових, втрату Авдіївки, але на так часто чути про ""справжні проблеми"", які Росія має зі своїм військом, сказав Ходжес. Зокрема, росіяни не здатні повною мірою використати цю перевагу.
”Авдіївка впала 5 тижнів тому, а росіяни не змогли з цього скористатися, бо не мають спроможності"", - зауважує він.

Щодо переваги Росії в боєприпасах, Ходжес вказує, що оголошувані співвідношення артилерійських снарядів Росії до України як 5:1 чи 10:1 ""сприймаються як даність"". 

""Можливо, це подекуди і так, але в них немає здатності експлуатувати це. Бо росіяни втратили дуже багато досвідчених офіцерів та сержантів"", - каже він.У Центрі Подій🇺🇦","Forwarded from: In the Center of Events | News
🪖Avdiivka fell, but the Russians could not take advantage of it, because they do not have the capacity, - Hodges. has with his troop, Hodges said. In particular, the Russians are not able to fully use this advantage.
""Avdiivka fell 5 weeks ago, and the Russians could not take advantage of it, because they do not have the capacity,"" he notes.

Regarding Russia's superiority in ammunition, Hodges points out that the announced ratio of Russian artillery shells to Ukraine as 5:1 or 10:1 ""is taken as a given.""

""Perhaps it is so in some places, but they do not have the ability to exploit it. Because the Russians lost a lot of experienced officers and sergeants,"" he says. In the Events Center🇺🇦",https://t.me/tokmakpology,telegram,Telegram channel focused on Russia-Ukraine conflict news around Tokmak.,tokmakpology,media/telegram-web/3093dc89-f084-4059-81f9-9647bac69b37.jpeg,"['Crimean annexation', ' Russian identity']"
